file_path,task,dropped,reason,final_filename,class_name
d:\Sync-New\greenLab\data\rosetta_code_grouped\Narcissistic-decimal-number\Narc.java,Narcissistic-decimal-number,FALSE,OK,Narc.java,Narc
d:\Sync-New\greenLab\data\rosetta_code_grouped\Narcissistic-decimal-number\NarcissisticNumbers.java,Narcissistic-decimal-number,FALSE,OK,NarcissisticNumbers.java,NarcissisticNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Natural-sorting\NaturalSorting.java,Natural-sorting,FALSE,OK,NaturalSorting.java,NaturalSorting
d:\Sync-New\greenLab\data\rosetta_code_grouped\Nautical-bell\NauticalBell.java,Nautical-bell,FALSE,OK,NauticalBell.java,NauticalBell
d:\Sync-New\greenLab\data\rosetta_code_grouped\Negative-base-numbers\NegativeBaseNumbers.java,Negative-base-numbers,FALSE,OK,NegativeBaseNumbers.java,NegativeBaseNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Nested-function\NestedFunctionsDemo.java,Nested-function,FALSE,OK,NestedFunctionsDemo.java,NestedFunctionsDemo
d:\Sync-New\greenLab\data\rosetta_code_grouped\Nested-templated-data\NestedTemplateData.java,Nested-templated-data,FALSE,OK,NestedTemplateData.java,NestedTemplateData
d:\Sync-New\greenLab\data\rosetta_code_grouped\Next-highest-int-from-digits\NextHighestIntFromDigits.java,Next-highest-int-from-digits,FALSE,OK,NextHighestIntFromDigits.java,NextHighestIntFromDigits
d:\Sync-New\greenLab\data\rosetta_code_grouped\Non-continuous-subsequences\NonContinuousSubsequences.java,Non-continuous-subsequences,FALSE,OK,NonContinuousSubsequences.java,NonContinuousSubsequences
d:\Sync-New\greenLab\data\rosetta_code_grouped\Non-transitive-dice\Main.java,Non-transitive-dice,FALSE,OK,Main.java,Main
d:\Sync-New\greenLab\data\rosetta_code_grouped\Nonoblock\Nonoblock.java,Nonoblock,FALSE,OK,Nonoblock.java,Nonoblock
d:\Sync-New\greenLab\data\rosetta_code_grouped\Nonogram-solver\NonogramSolver.java,Nonogram-solver,FALSE,OK,NonogramSolver.java,NonogramSolver
d:\Sync-New\greenLab\data\rosetta_code_grouped\Nth\Nth.java,Nth,FALSE,OK,Nth.java,Nth
d:\Sync-New\greenLab\data\rosetta_code_grouped\Number-names\IntToWords.java,Number-names,FALSE,OK,IntToWords.java,IntToWords
d:\Sync-New\greenLab\data\rosetta_code_grouped\Numbers-which-are-not-the-sum-of-distinct-squares\NumbersNotSumDistinctSquares.java,Numbers-which-are-not-the-sum-of-distinct-squares,FALSE,OK,NumbersNotSumDistinctSquares.java,NumbersNotSumDistinctSquares
d:\Sync-New\greenLab\data\rosetta_code_grouped\Numbers-which-are-the-cube-roots-of-the-product-of-their-proper-divisors\NumbersCubeRootProductProperDivisors.java,Numbers-which-are-the-cube-roots-of-the-product-of-their-proper-divisors,FALSE,OK,NumbersCubeRootProductProperDivisors.java,NumbersCubeRootProductProperDivisors
d:\Sync-New\greenLab\data\rosetta_code_grouped\Numbers-with-equal-rises-and-falls\EqualRisesFalls.java,Numbers-with-equal-rises-and-falls,FALSE,OK,EqualRisesFalls.java,EqualRisesFalls
d:\Sync-New\greenLab\data\rosetta_code_grouped\Numeric-error-propagation\Approx.java,Numeric-error-propagation,FALSE,OK,Approx.java,Approx
d:\Sync-New\greenLab\data\rosetta_code_grouped\Numerical-integration\NumericalIntegration.java,Numerical-integration,FALSE,OK,NumericalIntegration.java,NumericalIntegration
d:\Sync-New\greenLab\data\rosetta_code_grouped\Numerical-integration-Gauss-Legendre-Quadrature\Test.java,Numerical-integration-Gauss-Legendre-Quadrature,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Object-serialization\Entity.java,Object-serialization,FALSE,OK,Entity.java,Entity
d:\Sync-New\greenLab\data\rosetta_code_grouped\Old-lady-swallowed-a-fly\OldLadySwallowedAFly.java,Old-lady-swallowed-a-fly,FALSE,OK,OldLadySwallowedAFly.java,OldLadySwallowedAFly
d:\Sync-New\greenLab\data\rosetta_code_grouped\Old-Russian-measure-of-length\OldRussianMeasures.java,Old-Russian-measure-of-length,FALSE,OK,OldRussianMeasures.java,OldRussianMeasures
d:\Sync-New\greenLab\data\rosetta_code_grouped\One-dimensional-cellular-automata\Life.java,One-dimensional-cellular-automata,FALSE,OK,Life.java,Life
d:\Sync-New\greenLab\data\rosetta_code_grouped\One-of-n-lines-in-a-file\OneOfNLines.java,One-of-n-lines-in-a-file,FALSE,OK,OneOfNLines.java,OneOfNLines
d:\Sync-New\greenLab\data\rosetta_code_grouped\OpenGL\OpenGlExample.java,OpenGL,FALSE,OK,OpenGlExample.java,OpenGlExample
d:\Sync-New\greenLab\data\rosetta_code_grouped\Optional-parameters\OptionalParams.java,Optional-parameters,FALSE,OK,OptionalParams.java,OptionalParams
d:\Sync-New\greenLab\data\rosetta_code_grouped\Order-disjoint-list-items\OrderDisjointItems.java,Order-disjoint-list-items,FALSE,OK,OrderDisjointItems.java,OrderDisjointItems
d:\Sync-New\greenLab\data\rosetta_code_grouped\Ordered-partitions\OrderedPartitions.java,Ordered-partitions,FALSE,OK,OrderedPartitions.java,OrderedPartitions
d:\Sync-New\greenLab\data\rosetta_code_grouped\Ordered-words\OrderedWords.java,Ordered-words,FALSE,OK,OrderedWords.java,OrderedWords
d:\Sync-New\greenLab\data\rosetta_code_grouped\Ormiston-triples\OrmistonTriples.java,Ormiston-triples,FALSE,OK,OrmistonTriples.java,OrmistonTriples
d:\Sync-New\greenLab\data\rosetta_code_grouped\Own-digits-power-sum\OwnDigitsPowerSum.java,Own-digits-power-sum,FALSE,OK,OwnDigitsPowerSum.java,OwnDigitsPowerSum
d:\Sync-New\greenLab\data\rosetta_code_grouped\P-Adic-numbers-basic\PAdicNumbersBasic.java,P-Adic-numbers-basic,FALSE,OK,PAdicNumbersBasic.java,PAdicNumbersBasic
d:\Sync-New\greenLab\data\rosetta_code_grouped\P-Adic-square-roots\PAdicSquareRoots.java,P-Adic-square-roots,FALSE,OK,PAdicSquareRoots.java,PAdicSquareRoots
d:\Sync-New\greenLab\data\rosetta_code_grouped\P-value-correction\PValueCorrection.java,P-value-correction,FALSE,OK,PValueCorrection.java,PValueCorrection
d:\Sync-New\greenLab\data\rosetta_code_grouped\Padovan-n-step-number-sequences\PadovanNStep.java,Padovan-n-step-number-sequences,FALSE,OK,PadovanNStep.java,PadovanNStep
d:\Sync-New\greenLab\data\rosetta_code_grouped\Padovan-sequence\Padovan.java,Padovan-sequence,FALSE,OK,Padovan.java,Padovan
d:\Sync-New\greenLab\data\rosetta_code_grouped\Palindrome-dates\PalindromeDates.java,Palindrome-dates,FALSE,OK,PalindromeDates.java,PalindromeDates
d:\Sync-New\greenLab\data\rosetta_code_grouped\Palindromic-gapful-numbers\PalindromicGapfulNumbers.java,Palindromic-gapful-numbers,FALSE,OK,PalindromicGapfulNumbers.java,PalindromicGapfulNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pancake-numbers\PancakeNumbers.java,Pancake-numbers,FALSE,OK,PancakeNumbers.java,PancakeNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pancake-numbers\PancakeNumbersApproximation.java,Pancake-numbers,FALSE,OK,PancakeNumbersApproximation.java,PancakeNumbersApproximation
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pangram-checker\Pangram.java,Pangram-checker,FALSE,OK,Pangram.java,Pangram
d:\Sync-New\greenLab\data\rosetta_code_grouped\Paraffins\Test.java,Paraffins,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Parallel-brute-force\ParallelBruteForce.java,Parallel-brute-force,FALSE,OK,ParallelBruteForce.java,ParallelBruteForce
d:\Sync-New\greenLab\data\rosetta_code_grouped\Parallel-calculations\ParallelCalculations.java,Parallel-calculations,FALSE,OK,ParallelCalculations.java,ParallelCalculations
d:\Sync-New\greenLab\data\rosetta_code_grouped\Parse-an-IP-Address\ParseIPAddress.java,Parse-an-IP-Address,FALSE,OK,ParseIPAddress.java,ParseIPAddress
d:\Sync-New\greenLab\data\rosetta_code_grouped\Parsing-RPN-calculator-algorithm\RPN.java,Parsing-RPN-calculator-algorithm,FALSE,OK,RPN.java,RPN
d:\Sync-New\greenLab\data\rosetta_code_grouped\Parsing-RPN-to-infix-conversion\PostfixToInfix.java,Parsing-RPN-to-infix-conversion,FALSE,OK,PostfixToInfix.java,PostfixToInfix
d:\Sync-New\greenLab\data\rosetta_code_grouped\Parsing-Shunting-yard-algorithm\ShuntingYard.java,Parsing-Shunting-yard-algorithm,FALSE,OK,ShuntingYard.java,ShuntingYard
d:\Sync-New\greenLab\data\rosetta_code_grouped\Partial-function-application\PartialApplication.java,Partial-function-application,FALSE,OK,PartialApplication.java,PartialApplication
d:\Sync-New\greenLab\data\rosetta_code_grouped\Partition-an-integer-x-into-n-primes\PartitionInteger.java,Partition-an-integer-x-into-n-primes,FALSE,OK,PartitionInteger.java,PartitionInteger
d:\Sync-New\greenLab\data\rosetta_code_grouped\Partition-function-P\PartitionFunction.java,Partition-function-P,FALSE,OK,PartitionFunction.java,PartitionFunction
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pascal-matrix-generation\PascalMatrix.java,Pascal-matrix-generation,FALSE,OK,PascalMatrix.java,PascalMatrix
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pascals-triangle\Pas.java,Pascals-triangle,FALSE,OK,Pas.java,Pas
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pascals-triangle-Puzzle\PascalsTrianglePuzzle.java,Pascals-triangle-Puzzle,FALSE,OK,PascalsTrianglePuzzle.java,PascalsTrianglePuzzle
d:\Sync-New\greenLab\data\rosetta_code_grouped\Password-generator\PasswordGenerator.java,Password-generator,FALSE,OK,PasswordGenerator.java,PasswordGenerator
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pathological-floating-point-problems\FPProblems.java,Pathological-floating-point-problems,FALSE,OK,FPProblems.java,FPProblems
d:\Sync-New\greenLab\data\rosetta_code_grouped\Peaceful-chess-queen-armies\Peaceful.java,Peaceful-chess-queen-armies,FALSE,OK,Peaceful.java,Peaceful
d:\Sync-New\greenLab\data\rosetta_code_grouped\Peano-curve\PeanoCurve.java,Peano-curve,FALSE,OK,PeanoCurve.java,PeanoCurve
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pell-numbers\PellNumbers.java,Pell-numbers,FALSE,OK,PellNumbers.java,PellNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pells-equation\PellsEquation.java,Pells-equation,FALSE,OK,PellsEquation.java,PellsEquation
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pentomino-tiling\PentominoTiling.java,Pentomino-tiling,FALSE,OK,PentominoTiling.java,PentominoTiling
d:\Sync-New\greenLab\data\rosetta_code_grouped\Percolation-Bond-percolation\PercolationBond.java,Percolation-Bond-percolation,FALSE,OK,PercolationBond.java,PercolationBond
d:\Sync-New\greenLab\data\rosetta_code_grouped\Percolation-Mean-cluster-density\PercolationMeanCluster.java,Percolation-Mean-cluster-density,FALSE,OK,PercolationMeanCluster.java,PercolationMeanCluster
d:\Sync-New\greenLab\data\rosetta_code_grouped\Percolation-Mean-run-density\PercolationMeanRun.java,Percolation-Mean-run-density,FALSE,OK,PercolationMeanRun.java,PercolationMeanRun
d:\Sync-New\greenLab\data\rosetta_code_grouped\Percolation-Site-percolation\PercolationSite.java,Percolation-Site-percolation,FALSE,OK,PercolationSite.java,PercolationSite
d:\Sync-New\greenLab\data\rosetta_code_grouped\Perfect-shuffle\PerfectShuffle.java,Perfect-shuffle,FALSE,OK,PerfectShuffle.java,PerfectShuffle
d:\Sync-New\greenLab\data\rosetta_code_grouped\Perfect-totient-numbers\PerfectTotientNumbers.java,Perfect-totient-numbers,FALSE,OK,PerfectTotientNumbers.java,PerfectTotientNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Periodic-table\PeriodicTable.java,Periodic-table,FALSE,OK,PeriodicTable.java,PeriodicTable
d:\Sync-New\greenLab\data\rosetta_code_grouped\Permutation-test\PermutationTest.java,Permutation-test,FALSE,OK,PermutationTest.java,PermutationTest
d:\Sync-New\greenLab\data\rosetta_code_grouped\Permutations\PermutationGenerator.java,Permutations,FALSE,OK,PermutationGenerator.java,PermutationGenerator
d:\Sync-New\greenLab\data\rosetta_code_grouped\Permutations\Permutations.java,Permutations,FALSE,OK,Permutations.java,Permutations
d:\Sync-New\greenLab\data\rosetta_code_grouped\Permutations-by-swapping\HeapsAlgorithm.java,Permutations-by-swapping,FALSE,OK,HeapsAlgorithm.java,HeapsAlgorithm
d:\Sync-New\greenLab\data\rosetta_code_grouped\Permutations-Derangements\Derangement.java,Permutations-Derangements,FALSE,OK,Derangement.java,Derangement
d:\Sync-New\greenLab\data\rosetta_code_grouped\Permutations-Rank-of-a-permutation\RankPermutation.java,Permutations-Rank-of-a-permutation,FALSE,OK,RankPermutation.java,RankPermutation
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pernicious-numbers\Pernicious.java,Pernicious-numbers,FALSE,OK,Pernicious.java,Pernicious
d:\Sync-New\greenLab\data\rosetta_code_grouped\Phrase-reversals\PhraseRev.java,Phrase-reversals,FALSE,OK,PhraseRev.java,PhraseRev
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pierpont-primes\PierpontPrimes.java,Pierpont-primes,FALSE,OK,PierpontPrimes.java,PierpontPrimes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pisano-period\PisanoPeriod.java,Pisano-period,FALSE,OK,PisanoPeriod.java,PisanoPeriod
d:\Sync-New\greenLab\data\rosetta_code_grouped\Poker-hand-analyser\PokerHandAnalyzer.java,Poker-hand-analyser,FALSE,OK,PokerHandAnalyzer.java,PokerHandAnalyzer
d:\Sync-New\greenLab\data\rosetta_code_grouped\Polymorphic-copy\T.java,Polymorphic-copy,FALSE,OK,T.java,T
d:\Sync-New\greenLab\data\rosetta_code_grouped\Polymorphism\Point.java,Polymorphism,FALSE,OK,Point.java,Point
d:\Sync-New\greenLab\data\rosetta_code_grouped\Polynomial-long-division\PolynomialLongDivision.java,Polynomial-long-division,FALSE,OK,PolynomialLongDivision.java,PolynomialLongDivision
d:\Sync-New\greenLab\data\rosetta_code_grouped\Polynomial-regression\PolynomialRegression.java,Polynomial-regression,FALSE,OK,PolynomialRegression.java,PolynomialRegression
d:\Sync-New\greenLab\data\rosetta_code_grouped\Population-count\PopCount.java,Population-count,FALSE,OK,PopCount.java,PopCount
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pragmatic-directives\PragmaticDirectives.java,Pragmatic-directives,FALSE,OK,PragmaticDirectives.java,PragmaticDirectives
d:\Sync-New\greenLab\data\rosetta_code_grouped\Price-fraction\Main.java,Price-fraction,FALSE,OK,Main.java,Main
d:\Sync-New\greenLab\data\rosetta_code_grouped\Primality-by-Wilsons-theorem\PrimaltyByWilsonsTheorem.java,Primality-by-Wilsons-theorem,FALSE,OK,PrimaltyByWilsonsTheorem.java,PrimaltyByWilsonsTheorem
d:\Sync-New\greenLab\data\rosetta_code_grouped\Prime-conspiracy\PrimeConspiracy.java,Prime-conspiracy,FALSE,OK,PrimeConspiracy.java,PrimeConspiracy
d:\Sync-New\greenLab\data\rosetta_code_grouped\Prime-numbers-whose-neighboring-pairs-are-tetraprimes\PrimeNumbersNeighboringPairsTetraprimes.java,Prime-numbers-whose-neighboring-pairs-are-tetraprimes,FALSE,OK,PrimeNumbersNeighboringPairsTetraprimes.java,PrimeNumbersNeighboringPairsTetraprimes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Prime-triangle\PrimeTriangle.java,Prime-triangle,FALSE,OK,PrimeTriangle.java,PrimeTriangle
d:\Sync-New\greenLab\data\rosetta_code_grouped\Primorial-numbers\PrimorialNumbers.java,Primorial-numbers,FALSE,OK,PrimorialNumbers.java,PrimorialNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Priority-queue\Task.java,Priority-queue,FALSE,OK,Task.java,Task
d:\Sync-New\greenLab\data\rosetta_code_grouped\Probabilistic-choice\Prob.java,Probabilistic-choice,FALSE,OK,Prob.java,Prob
d:\Sync-New\greenLab\data\rosetta_code_grouped\Problem-of-Apollonius\Circle.java,Problem-of-Apollonius,FALSE,OK,Circle.java,Circle
d:\Sync-New\greenLab\data\rosetta_code_grouped\Program-name\ScriptName.java,Program-name,FALSE,OK,ScriptName.java,ScriptName
d:\Sync-New\greenLab\data\rosetta_code_grouped\Proper-divisors\Proper.java,Proper-divisors,FALSE,OK,Proper.java,Proper
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pseudo-random-numbers-Combined-recursive-generator-MRG32k3a\App.java,Pseudo-random-numbers-Combined-recursive-generator-MRG32k3a,FALSE,OK,App.java,App
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pseudo-random-numbers-Middle-square-method\MiddleSquareTask.java,Pseudo-random-numbers-Middle-square-method,FALSE,OK,MiddleSquareTask.java,MiddleSquareTask
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pseudo-random-numbers-PCG32\PCG32.java,Pseudo-random-numbers-PCG32,FALSE,OK,PCG32.java,PCG32
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pseudo-random-numbers-Splitmix64\PseudoRandomSplitmix64.java,Pseudo-random-numbers-Splitmix64,FALSE,OK,PseudoRandomSplitmix64.java,PseudoRandomSplitmix64
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pseudo-random-numbers-Xorshift-star\XorShiftStar.java,Pseudo-random-numbers-Xorshift-star,FALSE,OK,XorShiftStar.java,XorShiftStar
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pythagorean-quadruples\PythagoreanQuadruples.java,Pythagorean-quadruples,FALSE,OK,PythagoreanQuadruples.java,PythagoreanQuadruples
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pythagorean-triples\PythTrip.java,Pythagorean-triples,FALSE,OK,PythTrip.java,PythTrip
d:\Sync-New\greenLab\data\rosetta_code_grouped\Pythagorean-triples\Triples.java,Pythagorean-triples,FALSE,OK,Triples.java,Triples
d:\Sync-New\greenLab\data\rosetta_code_grouped\QR-decomposition\Decompose.java,QR-decomposition,FALSE,OK,Decompose.java,Decompose
d:\Sync-New\greenLab\data\rosetta_code_grouped\QR-decomposition\QRDecomposition.java,QR-decomposition,FALSE,OK,QRDecomposition.java,QRDecomposition
d:\Sync-New\greenLab\data\rosetta_code_grouped\Quaternion-type\Quaternion.java,Quaternion-type,FALSE,OK,Quaternion.java,Quaternion
d:\Sync-New\greenLab\data\rosetta_code_grouped\Quickselect-algorithm\QuickSelect.java,Quickselect-algorithm,FALSE,OK,QuickSelect.java,QuickSelect
d:\Sync-New\greenLab\data\rosetta_code_grouped\Quine\S.java,Quine,FALSE,OK,S.java,S
d:\Sync-New\greenLab\data\rosetta_code_grouped\Quoting-constructs\QuotingConstructs.java,Quoting-constructs,FALSE,OK,QuotingConstructs.java,QuotingConstructs
d:\Sync-New\greenLab\data\rosetta_code_grouped\Radical-of-an-integer\RadicalOfAnInteger.java,Radical-of-an-integer,FALSE,OK,RadicalOfAnInteger.java,RadicalOfAnInteger
d:\Sync-New\greenLab\data\rosetta_code_grouped\Ramanujan-primes-twins\RamanujanPrimesTwins.java,Ramanujan-primes-twins,FALSE,OK,RamanujanPrimesTwins.java,RamanujanPrimesTwins
d:\Sync-New\greenLab\data\rosetta_code_grouped\Ramanujans-constant\RamanujanConstant.java,Ramanujans-constant,FALSE,OK,RamanujanConstant.java,RamanujanConstant
d:\Sync-New\greenLab\data\rosetta_code_grouped\Random-Latin-squares\RandomLatinSquares.java,Random-Latin-squares,FALSE,OK,RandomLatinSquares.java,RandomLatinSquares
d:\Sync-New\greenLab\data\rosetta_code_grouped\Range-consolidation\RangeConsolidation.java,Range-consolidation,FALSE,OK,RangeConsolidation.java,RangeConsolidation
d:\Sync-New\greenLab\data\rosetta_code_grouped\Range-expansion\RangeExpander.java,Range-expansion,FALSE,OK,RangeExpander.java,RangeExpander
d:\Sync-New\greenLab\data\rosetta_code_grouped\Range-extraction\RangeExtraction.java,Range-extraction,FALSE,OK,RangeExtraction.java,RangeExtraction
d:\Sync-New\greenLab\data\rosetta_code_grouped\Ranking-methods\RankingMethods.java,Ranking-methods,FALSE,OK,RankingMethods.java,RankingMethods
d:\Sync-New\greenLab\data\rosetta_code_grouped\Rare-numbers\RareNumbers.java,Rare-numbers,FALSE,OK,RareNumbers.java,RareNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Rate-counter\RateCounter.java,Rate-counter,FALSE,OK,RateCounter.java,RateCounter
d:\Sync-New\greenLab\data\rosetta_code_grouped\Ray-casting-algorithm\RayCasting.java,Ray-casting-algorithm,FALSE,OK,RayCasting.java,RayCasting
d:\Sync-New\greenLab\data\rosetta_code_grouped\Read-a-specific-line-from-a-file\ReadSpecificLineFromFile.java,Read-a-specific-line-from-a-file,FALSE,OK,ReadSpecificLineFromFile.java,ReadSpecificLineFromFile
d:\Sync-New\greenLab\data\rosetta_code_grouped\Read-entire-file\MMapReadFile.java,Read-entire-file,FALSE,OK,MMapReadFile.java,MMapReadFile
d:\Sync-New\greenLab\data\rosetta_code_grouped\Read-entire-file\ReadAll.java,Read-entire-file,FALSE,OK,ReadAll.java,ReadAll
d:\Sync-New\greenLab\data\rosetta_code_grouped\Recamans-sequence\RecamanSequence.java,Recamans-sequence,FALSE,OK,RecamanSequence.java,RecamanSequence
d:\Sync-New\greenLab\data\rosetta_code_grouped\Record-sound\SoundRecorder.java,Record-sound,FALSE,OK,SoundRecorder.java,SoundRecorder
d:\Sync-New\greenLab\data\rosetta_code_grouped\Reduced-row-echelon-form\Matrix.java,Reduced-row-echelon-form,FALSE,OK,Matrix.java,Matrix
d:\Sync-New\greenLab\data\rosetta_code_grouped\Reduced-row-echelon-form\ReducedRowEchelonForm.java,Reduced-row-echelon-form,FALSE,OK,ReducedRowEchelonForm.java,ReducedRowEchelonForm
d:\Sync-New\greenLab\data\rosetta_code_grouped\Reflection-Get-source\ReflectionGetSource.java,Reflection-Get-source,FALSE,OK,ReflectionGetSource.java,ReflectionGetSource
d:\Sync-New\greenLab\data\rosetta_code_grouped\Reflection-List-methods\ListMethods.java,Reflection-List-methods,FALSE,OK,ListMethods.java,ListMethods
d:\Sync-New\greenLab\data\rosetta_code_grouped\Reflection-List-properties\ListFields.java,Reflection-List-properties,FALSE,OK,ListFields.java,ListFields
d:\Sync-New\greenLab\data\rosetta_code_grouped\Remove-duplicate-elements\Test.java,Remove-duplicate-elements,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Rename-a-file\FileRenameTest.java,Rename-a-file,FALSE,OK,FileRenameTest.java,FileRenameTest
d:\Sync-New\greenLab\data\rosetta_code_grouped\Rename-a-file\RenameAFile.java,Rename-a-file,FALSE,OK,RenameAFile.java,RenameAFile
d:\Sync-New\greenLab\data\rosetta_code_grouped\Rendezvous\Rendezvous.java,Rendezvous,FALSE,OK,Rendezvous.java,Rendezvous
d:\Sync-New\greenLab\data\rosetta_code_grouped\Rep-string\RepString.java,Rep-string,FALSE,OK,RepString.java,RepString
d:\Sync-New\greenLab\data\rosetta_code_grouped\Rep-string\RepStrings.java,Rep-string,FALSE,OK,RepStrings.java,RepStrings
d:\Sync-New\greenLab\data\rosetta_code_grouped\Repeat\Program.java,Repeat,FALSE,OK,Program.java,Program
d:\Sync-New\greenLab\data\rosetta_code_grouped\Repeat\Repeat.java,Repeat,FALSE,OK,Repeat.java,Repeat
d:\Sync-New\greenLab\data\rosetta_code_grouped\Repunit-primes\RepunitPrimes.java,Repunit-primes,FALSE,OK,RepunitPrimes.java,RepunitPrimes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Resistor-mesh\ResistorMesh.java,Resistor-mesh,FALSE,OK,ResistorMesh.java,ResistorMesh
d:\Sync-New\greenLab\data\rosetta_code_grouped\Return-multiple-values\ReturnMultipleValues.java,Return-multiple-values,FALSE,OK,ReturnMultipleValues.java,ReturnMultipleValues
d:\Sync-New\greenLab\data\rosetta_code_grouped\Return-multiple-values\RReturnMultipleVals.java,Return-multiple-values,FALSE,OK,RReturnMultipleVals.java,RReturnMultipleVals
d:\Sync-New\greenLab\data\rosetta_code_grouped\Return-multiple-values\Values.java,Return-multiple-values,FALSE,OK,Values.java,Values
d:\Sync-New\greenLab\data\rosetta_code_grouped\Reverse-a-string\Reverse.java,Reverse-a-string,FALSE,OK,Reverse.java,Reverse
d:\Sync-New\greenLab\data\rosetta_code_grouped\Reverse-words-in-a-string\ReverseWords.java,Reverse-words-in-a-string,FALSE,OK,ReverseWords.java,ReverseWords
d:\Sync-New\greenLab\data\rosetta_code_grouped\Rhonda-numbers\RhondaNumbers.java,Rhonda-numbers,FALSE,OK,RhondaNumbers.java,RhondaNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\RIPEMD-160\RIPEMD160Task.java,RIPEMD-160,FALSE,OK,RIPEMD160Task.java,RIPEMD160Task
d:\Sync-New\greenLab\data\rosetta_code_grouped\RIPEMD-160\RosettaRIPEMD160.java,RIPEMD-160,FALSE,OK,RosettaRIPEMD160.java,RosettaRIPEMD160
d:\Sync-New\greenLab\data\rosetta_code_grouped\Roman-numerals-Decode\Roman.java,Roman-numerals-Decode,FALSE,OK,Roman.java,Roman
d:\Sync-New\greenLab\data\rosetta_code_grouped\Roman-numerals-Decode\RomanNumerals.java,Roman-numerals-Decode,FALSE,OK,RomanNumerals.java,RomanNumerals
d:\Sync-New\greenLab\data\rosetta_code_grouped\Roman-numerals-Encode\RN.java,Roman-numerals-Encode,FALSE,OK,RN.java,RN
d:\Sync-New\greenLab\data\rosetta_code_grouped\Roman-numerals-Encode\RomanNumerals.java,Roman-numerals-Encode,FALSE,OK,RomanNumerals.java,RomanNumerals
d:\Sync-New\greenLab\data\rosetta_code_grouped\Roots-of-a-function\Roots.java,Roots-of-a-function,FALSE,OK,Roots.java,Roots
d:\Sync-New\greenLab\data\rosetta_code_grouped\Roots-of-a-quadratic-function\QuadraticRoots.java,Roots-of-a-quadratic-function,FALSE,OK,QuadraticRoots.java,QuadraticRoots
d:\Sync-New\greenLab\data\rosetta_code_grouped\Roots-of-unity\Test.java,Roots-of-unity,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Rosetta-Code-Count-examples\CountProgramExamples.java,Rosetta-Code-Count-examples,FALSE,OK,CountProgramExamples.java,CountProgramExamples
d:\Sync-New\greenLab\data\rosetta_code_grouped\Rosetta-Code-Find-bare-lang-tags\FindBareTags.java,Rosetta-Code-Find-bare-lang-tags,FALSE,OK,FindBareTags.java,FindBareTags
d:\Sync-New\greenLab\data\rosetta_code_grouped\RPG-attributes-generator\Rpg.java,RPG-attributes-generator,FALSE,OK,Rpg.java,Rpg
d:\Sync-New\greenLab\data\rosetta_code_grouped\RSA-code\rsaCode.java,RSA-code,FALSE,OK,rsaCode.java,rsaCode
d:\Sync-New\greenLab\data\rosetta_code_grouped\Run-length-encoding\RunLengthEncoding.java,Run-length-encoding,FALSE,OK,RunLengthEncoding.java,RunLengthEncoding
d:\Sync-New\greenLab\data\rosetta_code_grouped\Runge-Kutta-method\RungeKutta.java,Runge-Kutta-method,FALSE,OK,RungeKutta.java,RungeKutta
d:\Sync-New\greenLab\data\rosetta_code_grouped\Runtime-evaluation\Evaluator.java,Runtime-evaluation,FALSE,OK,Evaluator.java,Evaluator
d:\Sync-New\greenLab\data\rosetta_code_grouped\Runtime-evaluation-In-an-environment\Eval.java,Runtime-evaluation-In-an-environment,FALSE,OK,Eval.java,Eval
